Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget
21443,Johnny Schneider,M,9th,Bailey High School,67,84,7,District,4976,3124928
21826,Melissa Tran,F,9th,Bailey High School,67,84,7,District,4976,3124928
18661,David Smith,M,11th,Bailey High School,67,83,7,District,4976,3124928
20765,Michelle Cruz,F,11th,Bailey High School,67,82,7,District,4976,3124928
19240,Taylor Pearson,F,12th,Bailey High School,67,81,7,District,4976,3124928
20988,Anthony Leblanc,M,11th,Bailey High School,67,81,7,District,4976,3124928
17936,Timothy Higgins,M,9th,Bailey High School,67,80,7,District,4976,3124928
20526,Robin Odom,F,12th,Bailey High School,67,80,7,District,4976,3124928
21484,Amanda Solomon,F,9th,Bailey High School,67,80,7,District,4976,3124928
18129,Patricia Williams,F,9th,Bailey High School,67,79,7,District,4976,3124928
20754,Karen Holder,F,10th,Bailey High School,67,78,7,District,4976,3124928
21787,Robert Boyer,M,12th,Bailey High School,67,78,7,District,4976,3124928
21921,Shannon Lewis,F,12th,Bailey High School,67,78,7,District,4976,3124928
22693,Mr. Alexander Dalton,M,11th,Bailey High School,67,78,7,District,4976,3124928
18070,Anna Nelson,F,12th,Bailey High School,67,77,7,District,4976,3124928
18143,Christian Valencia,M,11th,Bailey High School,67,77,7,District,4976,3124928
19210,Kerry King,M,12th,Bailey High School,67,77,7,District,4976,3124928
21479,Jessica Smith,F,10th,Bailey High School,67,77,7,District,4976,3124928
21711,Jeremiah Holder,M,12th,Bailey High School,67,77,7,District,4976,3124928
18369,Mary Green,F,9th,Bailey High School,67,75,7,District,4976,3124928
21084,Mark Bryant,M,9th,Bailey High School,67,75,7,District,4976,3124928
20613,Melanie Paul,F,12th,Bailey High School,67,74,7,District,4976,3124928
19090,Emily Warren,F,9th,Bailey High School,67,73,7,District,4976,3124928
19114,Crystal Moore,F,11th,Bailey High School,67,73,7,District,4976,3124928
19986,Evan Warren,M,10th,Bailey High School,67,73,7,District,4976,3124928
18353,Miranda Miller,F,11th,Bailey High School,67,72,7,District,4976,3124928
18649,Carl Martinez,M,9th,Bailey High School,67,72,7,District,4976,3124928
17930,Kevin Martin,M,9th,Bailey High School,67,71,7,District,4976,3124928
18187,Sandra Hart,F,10th,Bailey High School,67,71,7,District,4976,3124928
19448,Charles Torres,M,12th,Bailey High School,67,70,7,District,4976,3124928
21884,Marvin Bridges,M,10th,Bailey High School,67,70,7,District,4976,3124928
20014,Zachary Ferrell,M,11th,Bailey High School,67,69,7,District,4976,3124928
21470,Anthony Mack,M,12th,Bailey High School,67,69,7,District,4976,3124928
21778,Carol Hughes,F,11th,Bailey High School,67,69,7,District,4976,3124928
22415,Christopher Guerrero,M,11th,Bailey High School,67,69,7,District,4976,3124928
18768,Rebecca Phillips,F,12th,Bailey High School,67,68,7,District,4976,3124928
20992,Alyssa Hayes,F,10th,Bailey High School,67,67,7,District,4976,3124928
21384,Herbert Bell,M,12th,Bailey High School,67,67,7,District,4976,3124928
17949,Cathy Conner,F,10th,Bailey High School,67,66,7,District,4976,3124928
22359,Michelle Mitchell,F,11th,Bailey High School,67,66,7,District,4976,3124928
17994,John White DVM,M,10th,Bailey High School,67,65,7,District,4976,3124928
19908,Mark Parker,M,10th,Bailey High School,67,65,7,District,4976,3124928
19158,Diana Williams,F,10th,Bailey High School,67,64,7,District,4976,3124928
20313,Chad Edwards,M,12th,Bailey High School,67,64,7,District,4976,3124928
22271,James Mitchell,M,11th,Bailey High School,67,64,7,District,4976,3124928
18559,Susan Reid,F,11th,Bailey High School,67,63,7,District,4976,3124928
18221,Jessica Crane,F,11th,Bailey High School,67,62,7,District,4976,3124928
21521,Christie Mejia,F,10th,Bailey High School,67,62,7,District,4976,3124928
21577,Melissa Shepherd,F,11th,Bailey High School,67,62,7,District,4976,3124928
20162,Madison Powell,F,12th,Bailey High School,67,61,7,District,4976,3124928
22620,Amanda Bates,F,9th,Bailey High School,67,61,7,District,4976,3124928
18340,Nathan Atkinson,M,9th,Bailey High School,67,60,7,District,4976,3124928
20092,Anna Camacho,F,9th,Bailey High School,67,60,7,District,4976,3124928
22267,Cynthia Martinez,F,9th,Bailey High School,67,60,7,District,4976,3124928
17988,Erica Gould,F,11th,Bailey High School,67,59,7,District,4976,3124928
19115,Daniel Sanchez,M,12th,Bailey High School,67,59,7,District,4976,3124928
19301,John Lynch,M,11th,Bailey High School,67,59,7,District,4976,3124928
19596,Stephanie Watts,F,11th,Bailey High School,67,59,7,District,4976,3124928
19681,Ethan Jones,M,12th,Bailey High School,67,59,7,District,4976,3124928
21272,Mrs. Wendy Hayes,F,9th,Bailey High School,67,59,7,District,4976,3124928
18147,Richard Waller,M,9th,Bailey High School,67,58,7,District,4976,3124928
21574,Craig Mcgee,M,10th,Bailey High School,67,58,7,District,4976,3124928
18201,Robert Mitchell,M,12th,Bailey High School,67,57,7,District,4976,3124928
18764,Natalie Johnston,F,9th,Bailey High School,67,57,7,District,4976,3124928
19927,Thomas Glenn,M,12th,Bailey High School,67,57,7,District,4976,3124928
21866,Wendy Peterson,F,9th,Bailey High School,67,57,7,District,4976,3124928
21993,Deanna Perry,F,12th,Bailey High School,67,57,7,District,4976,3124928
21736,Daniel Cross,M,12th,Bailey High School,67,56,7,District,4976,3124928
19138,Andrew Thomas,M,9th,Bailey High School,67,55,7,District,4976,3124928
20034,Jorge Montoya,M,11th,Bailey High School,67,55,7,District,4976,3124928
22175,Robert Gonzalez,M,11th,Bailey High School,67,55,7,District,4976,3124928
18132,Deborah Hill,F,11th,Bailey High School,66,99,7,District,4976,3124928
18701,Daniel Nguyen,M,10th,Bailey High School,66,99,7,District,4976,3124928
20282,Louis Cannon,M,10th,Bailey High School,66,99,7,District,4976,3124928
21163,Michael Smith,M,11th,Bailey High School,66,99,7,District,4976,3124928
19263,Annette Ross,F,9th,Bailey High School,66,98,7,District,4976,3124928
21535,James Holland MD,M,9th,Bailey High School,66,98,7,District,4976,3124928
19041,Frank Jones,M,10th,Bailey High School,66,97,7,District,4976,3124928
20310,David Chapman,M,9th,Bailey High School,66,97,7,District,4976,3124928
21146,Charles Hicks,M,10th,Bailey High School,66,97,7,District,4976,3124928
18075,Heather Reid,F,11th,Bailey High School,66,96,7,District,4976,3124928
20489,Megan Gutierrez MD,F,12th,Bailey High School,66,96,7,District,4976,3124928
21330,Larry Monroe,M,9th,Bailey High School,66,96,7,District,4976,3124928
22450,Nancy Harrison,F,9th,Bailey High School,66,96,7,District,4976,3124928
22514,Sean Wells,M,10th,Bailey High School,66,96,7,District,4976,3124928
20010,Ashley Barry,F,9th,Bailey High School,66,95,7,District,4976,3124928
20012,Michael Coleman,M,12th,Bailey High School,66,95,7,District,4976,3124928
21590,Joshua Montgomery MD,M,10th,Bailey High School,66,95,7,District,4976,3124928
17972,Courtney Torres,F,10th,Bailey High School,66,94,7,District,4976,3124928
18301,Jonathan Long,M,9th,Bailey High School,66,94,7,District,4976,3124928
19548,Mario Martinez,M,11th,Bailey High School,66,94,7,District,4976,3124928
20257,Steven Henderson,M,11th,Bailey High School,66,94,7,District,4976,3124928
22565,Amber Fitzgerald,F,11th,Bailey High School,66,94,7,District,4976,3124928
17914,Michael Huynh,M,12th,Bailey High School,66,93,7,District,4976,3124928
20880,Sara Wells,F,9th,Bailey High School,66,93,7,District,4976,3124928
21880,Kendra Wells,F,12th,Bailey High School,66,93,7,District,4976,3124928
22467,Joshua Taylor,M,9th,Bailey High School,66,93,7,District,4976,3124928
18050,Linda Buchanan,F,11th,Bailey High School,66,92,7,District,4976,3124928
21042,Mark Smith,M,10th,Bailey High School,66,92,7,District,4976,3124928
22383,Mark Warren,M,9th,Bailey High School,66,92,7,District,4976,3124928
19013,Martin Wells,M,10th,Bailey High School,66,91,7,District,4976,3124928
19391,Christopher Oneill,M,9th,Bailey High School,66,91,7,District,4976,3124928
19622,Gabriela Johnson,F,10th,Bailey High School,66,91,7,District,4976,3124928
20375,Timothy Walker,M,10th,Bailey High School,66,91,7,District,4976,3124928
18737,Shane Greene,M,11th,Bailey High School,66,90,7,District,4976,3124928
21015,Luis Perez,M,10th,Bailey High School,66,90,7,District,4976,3124928
21527,Richard Cherry DDS,M,9th,Bailey High School,66,89,7,District,4976,3124928
19147,Mrs. Renee Gordon,F,9th,Bailey High School,66,88,7,District,4976,3124928
20342,Angela Stewart,F,9th,Bailey High School,66,88,7,District,4976,3124928
20452,Stephanie Williams,F,11th,Bailey High School,66,88,7,District,4976,3124928
20796,Michele Torres,F,9th,Bailey High School,66,88,7,District,4976,3124928
20711,Victoria Hayes,F,11th,Bailey High School,66,87,7,District,4976,3124928
21745,Benjamin Valdez,M,10th,Bailey High School,66,87,7,District,4976,3124928
18860,Shelley Page,F,11th,Bailey High School,66,86,7,District,4976,3124928
21033,Amanda Martinez,F,12th,Bailey High School,66,86,7,District,4976,3124928
21557,Jamie Bailey,F,9th,Bailey High School,66,86,7,District,4976,3124928
18926,John Leon,M,12th,Bailey High School,66,85,7,District,4976,3124928
19053,Christian Kelly,M,11th,Bailey High School,66,85,7,District,4976,3124928
18380,Renee Rodriguez,F,9th,Bailey High School,66,84,7,District,4976,3124928
19060,Nicholas Lewis,M,11th,Bailey High School,66,84,7,District,4976,3124928
19452,Elizabeth Logan DDS,F,10th,Bailey High School,66,84,7,District,4976,3124928
19732,Heather Vargas,F,10th,Bailey High School,66,84,7,District,4976,3124928
19931,Vanessa Navarro,F,11th,Bailey High School,66,84,7,District,4976,3124928
19938,Angelica Humphrey,F,9th,Bailey High School,66,84,7,District,4976,3124928
18597,Michael Mercer,M,12th,Bailey High School,66,83,7,District,4976,3124928
20384,Timothy Walters,M,12th,Bailey High School,66,83,7,District,4976,3124928
22483,Cheryl Gay PhD,F,11th,Bailey High School,66,83,7,District,4976,3124928
20056,Bryan Anderson,M,12th,Bailey High School,66,82,7,District,4976,3124928
19733,William Park,M,12th,Bailey High School,66,81,7,District,4976,3124928
19929,Kaitlin Pratt,F,10th,Bailey High School,66,81,7,District,4976,3124928
20157,Melissa Bond,F,10th,Bailey High School,66,81,7,District,4976,3124928
22081,Gabrielle Garrett,F,11th,Bailey High School,66,81,7,District,4976,3124928
22698,Nathaniel Smith,M,11th,Bailey High School,66,81,7,District,4976,3124928
19755,Jeremy Graham,M,10th,Bailey High School,66,80,7,District,4976,3124928
18235,Stephen Thompson,M,9th,Bailey High School,66,79,7,District,4976,3124928
21865,Dr. Andrea Rose,F,9th,Bailey High School,66,79,7,District,4976,3124928
21961,Thomas Hall,M,10th,Bailey High School,66,78,7,District,4976,3124928
20734,Patrick Bullock,M,12th,Bailey High School,66,77,7,District,4976,3124928
22039,Wesley Wagner,M,11th,Bailey High School,66,77,7,District,4976,3124928
21853,Jeffery Tran,M,10th,Bailey High School,66,76,7,District,4976,3124928
21981,Thomas Sanders,M,9th,Bailey High School,66,76,7,District,4976,3124928
21027,Jill Baker,F,9th,Bailey High School,66,75,7,District,4976,3124928
22639,David Lambert,M,12th,Bailey High School,66,75,7,District,4976,3124928
20458,Steven Calhoun,M,9th,Bailey High School,66,74,7,District,4976,3124928
20980,Matthew Armstrong,M,10th,Bailey High School,66,74,7,District,4976,3124928
21331,Melissa Wilson,F,10th,Bailey High School,66,74,7,District,4976,3124928
22084,Ruth Vargas,F,11th,Bailey High School,66,74,7,District,4976,3124928
22280,Andrew Allison,M,9th,Bailey High School,66,74,7,District,4976,3124928
18857,Samantha Foster,F,11th,Bailey High School,66,73,7,District,4976,3124928
21808,Tracy Stein,F,9th,Bailey High School,66,73,7,District,4976,3124928
21970,Kenneth Howard,M,9th,Bailey High School,66,73,7,District,4976,3124928
20340,Arthur Young,M,10th,Bailey High School,66,72,7,District,4976,3124928
20457,Marcus Davis,M,11th,Bailey High School,66,72,7,District,4976,3124928
18614,Jonathon Willis,M,9th,Bailey High School,66,71,7,District,4976,3124928
19088,Diana Johnson,F,11th,Bailey High School,66,71,7,District,4976,3124928
19519,Alexandria Freeman,F,11th,Bailey High School,66,71,7,District,4976,3124928
19807,Katrina Adkins,F,9th,Bailey High School,66,71,7,District,4976,3124928
21078,Olivia Hawkins,F,10th,Bailey High School,66,71,7,District,4976,3124928
21625,Kevin Andrews PhD,M,12th,Bailey High School,66,71,7,District,4976,3124928
21232,Stephanie Hart,F,12th,Bailey High School,66,69,7,District,4976,3124928
22513,Paul Rivera,M,11th,Bailey High School,66,69,7,District,4976,3124928
22609,Brandon Baker,M,11th,Bailey High School,66,69,7,District,4976,3124928
18471,Anna Johnson,F,9th,Bailey High School,66,67,7,District,4976,3124928
19120,Timothy Jimenez,M,11th,Bailey High School,66,67,7,District,4976,3124928
20938,Larry White,M,10th,Bailey High School,66,67,7,District,4976,3124928
18528,Jerry Juarez,M,12th,Bailey High School,66,66,7,District,4976,3124928
20171,Tracy Morrison,M,9th,Bailey High School,66,66,7,District,4976,3124928
22637,Brandon Oliver,M,11th,Bailey High School,66,66,7,District,4976,3124928
20107,Kimberly Berry,F,12th,Bailey High School,66,65,7,District,4976,3124928
21227,Savannah Powell,F,10th,Bailey High School,66,65,7,District,4976,3124928
21515,Mark Everett,M,9th,Bailey High School,66,65,7,District,4976,3124928
19500,Michelle Washington,F,9th,Bailey High School,66,64,7,District,4976,3124928
21060,Bradley Davis,M,10th,Bailey High School,66,64,7,District,4976,3124928
20648,Monique Sharp,F,11th,Bailey High School,66,63,7,District,4976,3124928
22324,Kenneth Arias,M,9th,Bailey High School,66,63,7,District,4976,3124928
22573,Robert Duke,M,9th,Bailey High School,66,63,7,District,4976,3124928
19258,David Keith,M,11th,Bailey High School,66,62,7,District,4976,3124928
21670,Robert Salazar,M,11th,Bailey High School,66,62,7,District,4976,3124928
21680,Rachel Mcmahon,F,12th,Bailey High School,66,62,7,District,4976,3124928
22398,Barbara Hayes,F,10th,Bailey High School,66,62,7,District,4976,3124928
22836,Caleb Hernandez,M,12th,Bailey High School,66,62,7,District,4976,3124928
19130,Sara Wilson,F,12th,Bailey High School,66,61,7,District,4976,3124928
20994,Katherine Brown,F,9th,Bailey High School,66,61,7,District,4976,3124928
22349,Jennifer Jackson,F,10th,Bailey High School,66,61,7,District,4976,3124928
20839,Steven Obrien,M,11th,Bailey High School,66,60,7,District,4976,3124928
22281,Madeline Monroe,F,9th,Bailey High School,66,60,7,District,4976,3124928
22553,Melanie Eaton,F,11th,Bailey High School,66,59,7,District,4976,3124928
18282,Chloe Downs,F,9th,Bailey High School,66,58,7,District,4976,3124928
18425,Wayne Newton,M,10th,Bailey High School,66,56,7,District,4976,3124928
19315,Gregory Guerrero,M,12th,Bailey High School,66,56,7,District,4976,3124928
19328,Brittany Cook,F,10th,Bailey High School,66,56,7,District,4976,3124928
19700,Dale Shaw,M,10th,Bailey High School,66,56,7,District,4976,3124928
20615,Gina Aguilar,F,9th,Bailey High School,66,56,7,District,4976,3124928
20888,Donna Collins,F,11th,Bailey High School,66,56,7,District,4976,3124928
21204,Meagan Whitney,F,9th,Bailey High School,66,56,7,District,4976,3124928
18296,Bianca Boyer,F,9th,Bailey High School,66,55,7,District,4976,3124928
22222,Joshua Russell,M,12th,Bailey High School,66,55,7,District,4976,3124928
19967,Richard Day,M,9th,Bailey High School,65,99,7,District,4976,3124928
21205,Christopher Davis,M,9th,Bailey High School,65,99,7,District,4976,3124928
22723,Sara Garcia,F,12th,Bailey High School,65,99,7,District,4976,3124928
18793,Edward Mills,M,12th,Bailey High School,65,98,7,District,4976,3124928
20023,Anthony Clements,M,12th,Bailey High School,65,98,7,District,4976,3124928
20782,Kelsey Gould,F,11th,Bailey High School,65,98,7,District,4976,3124928
18510,Dylan Johnson,M,9th,Bailey High School,65,97,7,District,4976,3124928
18805,Erin Jones,F,12th,Bailey High School,65,97,7,District,4976,3124928
19840,Jordan Anderson,M,10th,Bailey High School,65,97,7,District,4976,3124928
20759,Nicholas Bryant,M,11th,Bailey High School,65,97,7,District,4976,3124928
21857,Alexis Bartlett,F,12th,Bailey High School,65,97,7,District,4976,3124928
22069,Maxwell Leonard,M,9th,Bailey High School,65,97,7,District,4976,3124928
20287,Gary Phillips,M,12th,Bailey High School,65,96,7,District,4976,3124928
21256,Andrea Stein,F,10th,Bailey High School,65,96,7,District,4976,3124928
22353,Mary Townsend,F,10th,Bailey High School,65,96,7,District,4976,3124928
19106,Diane Herrera,F,11th,Bailey High School,65,95,7,District,4976,3124928
21392,Jeff Estes,M,11th,Bailey High School,65,95,7,District,4976,3124928
22566,Jonathan Collins,M,11th,Bailey High School,65,95,7,District,4976,3124928
18810,Vanessa Morgan,F,10th,Bailey High School,65,94,7,District,4976,3124928
20138,Sarah Robinson,F,9th,Bailey High School,65,94,7,District,4976,3124928
19740,Paul Williams,M,11th,Bailey High School,65,93,7,District,4976,3124928
20954,Mary Hunter,F,12th,Bailey High School,65,93,7,District,4976,3124928
21895,Kaylee Oconnor,F,10th,Bailey High School,65,93,7,District,4976,3124928
18936,Mason Raymond,M,9th,Bailey High School,65,92,7,District,4976,3124928
21183,Juan Burke,M,11th,Bailey High School,65,92,7,District,4976,3124928
21798,Vernon Young,M,12th,Bailey High School,65,92,7,District,4976,3124928
22798,Charles Gonzalez,M,9th,Bailey High School,65,92,7,District,4976,3124928
19816,Linda Graves,F,9th,Bailey High School,65,91,7,District,4976,3124928
20658,John Joseph,M,10th,Bailey High School,65,91,7,District,4976,3124928
19046,Taylor Medina,F,9th,Bailey High School,65,90,7,District,4976,3124928
20135,Jason Cox,M,9th,Bailey High School,65,90,7,District,4976,3124928
21023,Steven Lucero,M,12th,Bailey High School,65,90,7,District,4976,3124928
21513,Steven Myers,M,9th,Bailey High School,65,90,7,District,4976,3124928
17918,John Lopez,M,10th,Bailey High School,65,89,7,District,4976,3124928
18058,Eric Osborn,M,10th,Bailey High School,65,89,7,District,4976,3124928
19083,Ellen Waller,F,11th,Bailey High School,65,89,7,District,4976,3124928
19696,Matthew Gibson,M,12th,Bailey High School,65,89,7,District,4976,3124928
21260,Andres Jones,M,12th,Bailey High School,65,88,7,District,4976,3124928
19030,Steven Johnson,M,11th,Bailey High School,65,86,7,District,4976,3124928
21089,Daniel Andrade,M,11th,Bailey High School,65,86,7,District,4976,3124928
21823,Steven Nelson,M,9th,Bailey High School,65,86,7,District,4976,3124928
22131,Erin Garrett,F,10th,Bailey High School,65,86,7,District,4976,3124928
18818,Marie Norris,F,10th,Bailey High School,65,85,7,District,4976,3124928
19145,Jennifer Butler,F,9th,Bailey High School,65,85,7,District,4976,3124928
18031,Edward Murray,M,12th,Bailey High School,65,84,7,District,4976,3124928
19119,Michael Kaufman,M,11th,Bailey High School,65,84,7,District,4976,3124928
21110,Mr. Alan Anderson,M,11th,Bailey High School,65,84,7,District,4976,3124928
21679,Albert Wright,M,9th,Bailey High School,65,84,7,District,4976,3124928
21717,Sergio May,M,9th,Bailey High School,65,84,7,District,4976,3124928
19164,Wendy Taylor,F,11th,Bailey High School,65,83,7,District,4976,3124928
19626,Rodney Fleming,M,11th,Bailey High School,65,82,7,District,4976,3124928
17980,Valerie May,F,9th,Bailey High School,65,81,7,District,4976,3124928
21418,Kimberly Collins,F,9th,Bailey High School,65,81,7,District,4976,3124928
21540,Gilbert Hodges,M,12th,Bailey High School,65,81,7,District,4976,3124928
21813,James Morales,M,12th,Bailey High School,65,81,7,District,4976,3124928
18467,Joanne Chandler,F,11th,Bailey High School,65,80,7,District,4976,3124928
19081,Jerry Todd,M,11th,Bailey High School,65,80,7,District,4976,3124928
20388,Denise Huang,F,10th,Bailey High School,65,80,7,District,4976,3124928
22745,Sarah Davis,F,11th,Bailey High School,65,80,7,District,4976,3124928
19895,Russell Thompson,M,9th,Bailey High School,65,79,7,District,4976,3124928
22135,Anna Cooper,F,10th,Bailey High School,65,79,7,District,4976,3124928
18120,Melissa Bowman,F,9th,Bailey High School,65,78,7,District,4976,3124928
18178,Erin Hale,F,9th,Bailey High School,65,78,7,District,4976,3124928
18461,Amber Blevins,F,9th,Bailey High School,65,78,7,District,4976,3124928
20378,Natasha Blair,F,12th,Bailey High School,65,77,7,District,4976,3124928
21254,Andrew Taylor,M,9th,Bailey High School,65,77,7,District,4976,3124928
21257,Hunter Fitzpatrick,M,9th,Bailey High School,65,77,7,District,4976,3124928
21619,Kevin Armstrong,M,11th,Bailey High School,65,77,7,District,4976,3124928
21735,John Garcia,M,11th,Bailey High School,65,77,7,District,4976,3124928
19793,Christopher Miller,M,9th,Bailey High School,65,76,7,District,4976,3124928
22368,Michelle Adams,F,10th,Bailey High School,65,75,7,District,4976,3124928
20369,Stephanie Jones,F,11th,Bailey High School,65,74,7,District,4976,3124928
21217,Jasmine Riley,F,10th,Bailey High School,65,73,7,District,4976,3124928
21459,Cynthia Moss,F,10th,Bailey High School,65,72,7,District,4976,3124928
21685,Kendra Ward,F,9th,Bailey High School,65,72,7,District,4976,3124928
18557,Mr. Daniel Mckinney Jr.,M,10th,Bailey High School,65,71,7,District,4976,3124928
18878,Richard Jackson,M,10th,Bailey High School,65,71,7,District,4976,3124928
20481,Michael Payne,M,12th,Bailey High School,65,71,7,District,4976,3124928
21142,Laura Chapman,F,11th,Bailey High School,65,71,7,District,4976,3124928
18239,Daniel King,M,9th,Bailey High School,65,70,7,District,4976,3124928
20779,Samantha Scott,F,9th,Bailey High School,65,70,7,District,4976,3124928
22183,Mrs. Cynthia Lopez,F,12th,Bailey High School,65,70,7,District,4976,3124928
22512,Jennifer Scott,F,10th,Bailey High School,65,70,7,District,4976,3124928
17897,Daniel Thomas,M,12th,Bailey High School,65,69,7,District,4976,3124928
19165,Amanda Chandler,F,11th,Bailey High School,65,69,7,District,4976,3124928
20811,Scott Black,M,12th,Bailey High School,65,69,7,District,4976,3124928
20871,Tina Howard,F,12th,Bailey High School,65,69,7,District,4976,3124928
21842,Steven Newton,M,9th,Bailey High School,65,69,7,District,4976,3124928
18469,Michelle Grimes,F,12th,Bailey High School,65,68,7,District,4976,3124928
21263,Danny Mayer,M,12th,Bailey High School,65,68,7,District,4976,3124928
21283,Ellen Kelly,F,11th,Bailey High School,65,68,7,District,4976,3124928
22504,Patrick Morgan MD,M,10th,Bailey High School,65,68,7,District,4976,3124928
22507,Mary Acevedo,F,9th,Bailey High School,65,68,7,District,4976,3124928
22636,Mr. Colton Collins II,M,9th,Bailey High School,65,68,7,District,4976,3124928
19006,John Snyder,M,9th,Bailey High School,65,67,7,District,4976,3124928
19532,Thomas Villa,M,11th,Bailey High School,65,67,7,District,4976,3124928
20214,Jerry Potter,M,11th,Bailey High School,65,67,7,District,4976,3124928
20981,Cynthia Johnson,F,10th,Bailey High School,65,67,7,District,4976,3124928
21003,Colton Kelley,M,9th,Bailey High School,65,67,7,District,4976,3124928
21941,Luis Ellis,M,11th,Bailey High School,65,67,7,District,4976,3124928
18022,Robert Rodriguez,M,9th,Bailey High School,65,66,7,District,4976,3124928
21593,Keith Gonzalez,M,10th,Bailey High School,65,66,7,District,4976,3124928
19859,Christopher Meza,M,10th,Bailey High School,65,65,7,District,4976,3124928
20790,Heather Burke,F,12th,Bailey High School,65,65,7,District,4976,3124928
21349,Brittany Gillespie,F,12th,Bailey High School,65,65,7,District,4976,3124928
21850,Rachel Petersen,F,12th,Bailey High School,65,65,7,District,4976,3124928
22641,Robert Fernandez,M,10th,Bailey High School,65,65,7,District,4976,3124928
19984,Miranda Peterson,F,10th,Bailey High School,65,64,7,District,4976,3124928
22599,Rick Shannon,M,12th,Bailey High School,65,64,7,District,4976,3124928
19464,Karina Oconnor,F,10th,Bailey High School,65,63,7,District,4976,3124928
20553,Ashley Weiss,F,9th,Bailey High School,65,63,7,District,4976,3124928
22674,Eric Perez,M,10th,Bailey High School,65,63,7,District,4976,3124928
17982,Donald Craig,M,10th,Bailey High School,65,62,7,District,4976,3124928
17992,Cynthia Schultz,F,12th,Bailey High School,65,62,7,District,4976,3124928
19291,Holly Woods,F,10th,Bailey High School,65,61,7,District,4976,3124928
21101,Terry Fuentes,M,9th,Bailey High School,65,61,7,District,4976,3124928
21763,Jared Ward,M,11th,Bailey High School,65,61,7,District,4976,3124928
19280,Virginia Ramirez,F,12th,Bailey High School,65,60,7,District,4976,3124928
19400,William Brewer,M,9th,Bailey High School,65,60,7,District,4976,3124928
22447,Kristina Lewis,F,10th,Bailey High School,65,60,7,District,4976,3124928
18287,James Fleming,M,12th,Bailey High School,65,58,7,District,4976,3124928
19385,Karina Lee,F,9th,Bailey High School,65,58,7,District,4976,3124928
20905,William Jordan,M,10th,Bailey High School,65,58,7,District,4976,3124928
21435,Breanna Horne,F,10th,Bailey High School,65,58,7,District,4976,3124928
21728,Patrick Galvan,M,10th,Bailey High School,65,58,7,District,4976,3124928
18460,Sarah Hodge,F,9th,Bailey High School,65,57,7,District,4976,3124928
18975,Wanda Moore MD,F,11th,Bailey High School,65,57,7,District,4976,3124928
21754,Paula Jones,F,12th,Bailey High School,65,57,7,District,4976,3124928
21953,Austin Pena,M,10th,Bailey High School,65,57,7,District,4976,3124928
18004,Larry Perez,M,10th,Bailey High School,65,56,7,District,4976,3124928
21774,Antonio Mason,M,12th,Bailey High School,65,56,7,District,4976,3124928
20824,Michael Smith,M,11th,Bailey High School,65,55,7,District,4976,3124928
20933,Sonya Shaw,F,12th,Bailey High School,64,99,7,District,4976,3124928
19506,Vanessa Clark,F,12th,Bailey High School,64,98,7,District,4976,3124928
18073,Amy Stephens,F,10th,Bailey High School,64,97,7,District,4976,3124928
18299,Janet Grant,F,11th,Bailey High School,64,97,7,District,4976,3124928
18303,Kevin Rojas,M,10th,Bailey High School,64,97,7,District,4976,3124928
18401,Katherine Dean,F,9th,Bailey High School,64,97,7,District,4976,3124928
18574,Jorge Mcdonald,M,9th,Bailey High School,64,97,7,District,4976,3124928
21379,Debbie Wagner,F,11th,Bailey High School,64,97,7,District,4976,3124928
21405,James Thomas,M,12th,Bailey High School,64,97,7,District,4976,3124928
18680,Shannon Marshall,F,11th,Bailey High School,64,96,7,District,4976,3124928
22124,Mike Taylor,M,10th,Bailey High School,64,96,7,District,4976,3124928
18097,Wayne Guerrero,M,9th,Bailey High School,64,95,7,District,4976,3124928
19077,Joshua Kim DDS,M,9th,Bailey High School,64,95,7,District,4976,3124928
22206,Michael Pennington,M,10th,Bailey High School,64,95,7,District,4976,3124928
20119,Adam Keller,M,12th,Bailey High School,64,94,7,District,4976,3124928
20349,Christopher Cantu,M,9th,Bailey High School,64,94,7,District,4976,3124928
18651,Brandon Pope,M,9th,Bailey High School,64,93,7,District,4976,3124928
20561,Laura Rhodes,F,12th,Bailey High School,64,93,7,District,4976,3124928
20620,Amy Flores,F,11th,Bailey High School,64,93,7,District,4976,3124928
20823,Frances Phillips,F,11th,Bailey High School,64,92,7,District,4976,3124928
20884,Frederick Rocha,M,9th,Bailey High School,64,92,7,District,4976,3124928
21705,Robin White,F,10th,Bailey High School,64,92,7,District,4976,3124928
19813,Dakota Green,M,11th,Bailey High School,64,91,7,District,4976,3124928
20596,Katrina Small,F,11th,Bailey High School,64,91,7,District,4976,3124928
20831,Jennifer Mcguire,F,9th,Bailey High School,64,91,7,District,4976,3124928
21426,Matthew Mcdonald,M,9th,Bailey High School,64,91,7,District,4976,3124928
22556,Daniel Cobb,M,11th,Bailey High School,64,91,7,District,4976,3124928
22030,Sydney Kim,F,9th,Bailey High School,64,90,7,District,4976,3124928
22794,Randy Mccarthy,M,11th,Bailey High School,64,90,7,District,4976,3124928
19162,Kevin Maxwell,M,11th,Bailey High School,64,88,7,District,4976,3124928
22806,Jackie Adams,F,12th,Bailey High School,64,88,7,District,4976,3124928
20558,Terry Davis,M,12th,Bailey High School,64,87,7,District,4976,3124928
22172,Lindsay Armstrong,F,11th,Bailey High School,64,87,7,District,4976,3124928
17935,Teresa Vasquez,F,11th,Bailey High School,64,86,7,District,4976,3124928
